"EEEEEEEEXEEEEXEEEEOXEOEEEXEEEEEOEOEOEEEEEXOEEXEXEXEEEOEEEEXXEEEEEXXEEEEEEEEOEXEEEEEEEXEEEEEEEOXEEEOEEOXEOOOEEEEXOEEOEEOEEEXEOEEEXXXEEEEOOEOEEEEE, 0, -9"
"EEEEEEEEXEEEEXEEEEOXEOEEEXEEEEEOEOEOEEEEEXOEEXEXEXEEEOEEEEXXEEEEEXXEEEEEEEEOEXEEEEEEEXEXEEEEEOXEEEOEEOXEOOOEEEEXOEEOEEOEEEXEOEEEXXXEEEEOOEOEEEEE, 0, -9"
"EEEEEEEEXEEEEXEEEEOXEOEEEXEEEEEOEOEOEEEEEXOEEXEXEXEEEOEEEEXXEEEEEXXEEEEEEEEOEXEOEEEEEXEXEEEEEOXEEEOEEOXEOOOEEEEXOEEOEEOEEEXEOEEEXXXEEEEOOEOEEEEE, 0, -9"
"EEEEEEEXXEEEEXEEEEOXEOEEEXEEEEEOEOEOEEEEEXOEEXEXEXEEEOEEEEXXEEEEEXXEEEEEEEEOEXEOEEEEEXEXEEEEEOXEEEOEEOXEOOOEEEEXOEEOEEOEEEXEOEEEXXXEEEEOOEOEEEEE, 0, -9"
"EEEEEEEXXEEEEXEEEEOXEOEEEXEEEEEOEOEOEEEEEXOEEXEXEXEEEOEEEEXXEEEOEXXEEEEEEEEOEXEOEEEEEXEXEEEEEOXEEEOEEOXEOOOEEEEXOEEOEEOEEEXEOEEEXXXEEEEOOEOEEEEE, 0, -9"
"EEEEEEEXXEEEEXEEEEOXEOEEEXEEEEEOEOEOEEEEEXOEXXEXEXEEEOEEEEXXEEEOEXXEEEEEEEEOEXEOEEEEEXEXEEEEEOXEEEOEEOXEOOOEEEEXOEEOEEOEEEXEOEEEXXXEEEEOOEOEEEEE, 0, -9"
"EEEEEEEXXEEEEXOEEEOXEOEEEXEEEEEOEOEOEEEEEXOEXXEXEXEEEOEEEEXXEEEOEXXEEEEEEEEOEXEOEEEEEXEXEEEEEOXEEEOEEOXEOOOEEEEXOEEOEEOEEEXEOEEEXXXEEEEOOEOEEEEE, 0, -9"
"EEEEEEEXXEEEEXOEEEOXEOEEEXEEEEEOEOEOEEEEEXOEXXEXEXEEEOEEEEXXEEEOEXXEEEEEEEEOEXEOEEEEEXEXEEEEEOXEEEOEEOXEOOOEEEEXOEEOXEOEEEXEOEEEXXXEEEEOOEOEEEEE, 0, -9"
"EEEEEEEXXEEEEXOEEEOXEOEEEXEEEEEOEOEOEEEEEXOEXXEXEXEEEOEEEEXXEEEOEXXEEEEEEEEOEXEOEEEEEXEXEEEEEOXEEEOEEOXEOOOEEOEXOEEOXEOEEEXEOEEEXXXEEEEOOEOEEEEE, 0, -9"
"EEEEEEEXXEEXEXOEEEOXEOEEEXEEEEEOEOEOEEEEEXOEXXEXEXEEEOEEEEXXEEEOEXXEEEEEEEEOEXEOEEEEEXEXEEEEEOXEEEOEEOXEOOOEEOEXOEEOXEOEEEXEOEEEXXXEEEEOOEOEEEEE, 0, -9"
"EEEEEEEXXEEXEXOEEEOXEOEEEXEEEEEOEOEOEEEEEXOEXXEXEXEEEOEEEEXXEEEOEXXEEEEEEEEOEXOOEEEEEXEXEEEEEOXEEEOEEOXEOOOEEOEXOEEOXEOEEEXEOEEEXXXEEEEOOEOEEEEE, 0, -9"
"EEEEXEEXXEEXEXOEEEOXEOEEEXEEEEEOEOEOEEEEEXOEXXEXEXEEEOEEEEXXEEEOEXXEEEEEEEEOEXOOEEEEEXEXEEEEEOXEEEOEEOXEOOOEEOEXOEEOXEOEEEXEOEEEXXXEEEEOOEOEEEEE, 0, -9"
"EEEEXEEXXEEXEXOEEEOXEOEEEXOEEEEOEOEOEEEEEXOEXXEXEXEEEOEEEEXXEEEOEXXEEEEEEEEOEXOOEEEEEXEXEEEEEOXEEEOEEOXEOOOEEOEXOEEOXEOEEEXEOEEEXXXEEEEOOEOEEEEE, 0, -9"
"EEEEXEEXXEEXEXOEEEOXEOEEEXOEEEEOEOEOEEEEEXOEXXEXEXEEEOEEEEXXEEXOEXXEEEEEEEEOEXOOEEEEEXEXEEEEEOXEEEOEEOXEOOOEEOEXOEEOXEOEEEXEOEEEXXXEEEEOOEOEEEEE, 0, -9"
"EEEEXEEXXEEXOXOEEEOXEOEEEXOEEEEOEOEOEEEEEXOEXXEXEXEEEOEEEEXXEEXOEXXEEEEEEEEOEXOOEEEEEXEXEEEEEOXEEEOEEOXEOOOEEOEXOEEOXEOEEEXEOEEEXXXEEEEOOEOEEEEE, 0, -9"
"EEEEXEEXXEEXOXOEEEOXEOEEEXOEEEEOEOEOEEEEEXOEXXEXEXEEEOEEEEXXEEXOEXXEEEEEEEEOEXOOEEEEEXEXEEEEEOXEEEOEEOXEOOOEEOEXOEXOXEOEEEXEOEEEXXXEEEEOOEOEEEEE, 0, -9"
"EEEEXEEXXEEXOXOEEEOXEOEEEXOEEEEOEOEOEEEEEXOEXXEXEXEEEOEEEEXXEEXOEXXEEEEEEEEOEXOOEEOEEXEXEEEEEOXEEEOEEOXEOOOEEOEXOEXOXEOEEEXEOEEEXXXEEEEOOEOEEEEE, 0, -9"
"EEEEXEEXXEEXOXOEEEOXEOEEEXOEEEEOEOEOEEEEEXOEXXEXEXEEEOEEEEXXEEXOEXXEEEEEEEEOEXOOEEOEEXEXEEEEEOXEEEOEEOXEOOOEEOEXOEXOXEOEEEXXOEEEXXXEEEEOOEOEEEEE, 0, -9"
"EEEEXEEXXEEXOXOEEEOXEOEEEXOEEEEOEOEOEEEEEXOEXXEXEXEEEOEEOEXXEEXOEXXEEEEEEEEOEXOOEEOEEXEXEEEEEOXEEEOEEOXEOOOEEOEXOEXOXEOEEEXXOEEEXXXEEEEOOEOEEEEE, 0, -9"
"EEEEXXEXXEEXOXOEEEOXEOEEEXOEEEEOEOEOEEEEEXOEXXEXEXEEEOEEOEXXEEXOEXXEEEEEEEEOEXOOEEOEEXEXEEEEEOXEEEOEEOXEOOOEEOEXOEXOXEOEEEXXOEEEXXXEEEEOOEOEEEEE, 0, -9"
"EEEEXXEXXEEXOXOEEEOXEOEEEXOEEEEOEOEOEEEEEXOOXXEXEXEEEOEEOEXXEEXOEXXEEEEEEEEOEXOOEEOEEXEXEEEEEOXEEEOEEOXEOOOEEOEXOEXOXEOEEEXXOEEEXXXEEEEOOEOEEEEE, 0, -9"
"EEEEXXEXXEEXOXOEEEOXEOEEEXOEEEEOEOEOEEEEEXOOXXEXEXEXEOEEOEXXEEXOEXXEEEEEEEEOEXOOEEOEEXEXEEEEEOXEEEOEEOXEOOOEEOEXOEXOXEOEEEXXOEEEXXXEEEEOOEOEEEEE, 0, -9"
"EEEEXXEXXEEXOXOEEEOXEOEEEXOEEEEOEOEOEEEEEXOOXXEXEXEXOOEEOEXXEEXOEXXEEEEEEEEOEXOOEEOEEXEXEEEEEOXEEEOEEOXEOOOEEOEXOEXOXEOEEEXXOEEEXXXEEEEOOEOEEEEE, 0, -9"
"EEEEXXEXXEEXOXOEEEOXEOEEEXOEEEEOEOEOEEEEEXOOXXEXEXEXOOEEOEXXEEXOEXXEEEEEEEEOEXOOEEOEEXEXEEEEEOXEEEOEEOXEOOOXEOEXOEXOXEOEEEXXOEEEXXXEEEEOOEOEEEEE, 0, -9"
"EEEEXXEXXEEXOXOEEEOXEOEEEXOEEEEOEOEOEEEEEXOOXXOXEXEXOOEEOEXXEEXOEXXEEEEEEEEOEXOOEEOEEXEXEEEEEOXEEEOEEOXEOOOXEOEXOEXOXEOEEEXXOEEEXXXEEEEOOEOEEEEE, 0, -9"
"EEEEXXEXXEEXOXOEEEOXEOEEEXOEEEEOEOEOEEEEEXOOXXOXEXEXOOEEOEXXEEXOEXXEEEEEEEEOEXOOEEOEEXEXEEEEEOXEEEOEXOXEOOOXEOEXOEXOXEOEEEXXOEEEXXXEEEEOOEOEEEEE, 0, -9"
"EEEEXXEXXEEXOXOEEEOXEOEEEXOEEEEOEOEOEEEEEXOOXXOXEXEXOOEEOEXXEOXOEXXEEEEEEEEOEXOOEEOEEXEXEEEEEOXEEEOEXOXEOOOXEOEXOEXOXEOEEEXXOEEEXXXEEEEOOEOEEEEE, 0, -9"
"EEEEXXEXXEEXOXOEEEOXEOEEEXOEEEEOEOEOEEEEEXOOXXOXEXEXOOEEOEXXEOXOEXXEEEEEEEEOEXOOEEOEEXEXEEEEEOXEEEOEXOXEOOOXEOEXOEXOXEOEEEXXOEEEXXXEEEEOOEOEEXEE, 0, -9"
"EEEEXXEXXEEXOXOEEEOXEOEEEXOEEEEOEOEOEEEEEXOOXXOXEXEXOOEEOEXXEOXOEXXEEEEEEEEOEXOOEEOEEXEXEEEEEOXEEEOEXOXEOOOXEOEXOEXOXEOEEEXXOEEEXXXEEEOOOEOEEXEE, 0, -9"
"EEEEXXEXXEEXOXOEEEOXEOXEEXOEEEEOEOEOEEEEEXOOXXOXEXEXOOEEOEXXEOXOEXXEEEEEEEEOEXOOEEOEEXEXEEEEEOXEEEOEXOXEOOOXEOEXOEXOXEOEEEXXOEEEXXXEEEOOOEOEEXEE, 0, -9"
"EEEEXXEXXEEXOXOEEEOXEOXEEXOEEEEOEOEOEEEEEXOOXXOXEXEXOOEEOEXXEOXOEXXEEEEEEEEOOXOOEEOEEXEXEEEEEOXEEEOEXOXEOOOXEOEXOEXOXEOEEEXXOEEEXXXEEEOOOEOEEXEE, 0, -9"
"EEEEXXEXXEEXOXOEEEOXEOXEEXOEEEEOEOEOEEEEEXOOXXOXEXEXOOEEOEXXEOXOEXXEEEEEEEEOOXOOEEOEEXEXEEEEEOXEEEOEXOXEOOOXEOEXOEXOXEOEEEXXOEEEXXXEEEOOOEOEXXEE, 0, -9"
"EEEEXXEXXEEXOXOEEEOXEOXEEXOEEEEOEOEOEEEEEXOOXXOXEXEXOOOEOEXXEOXOEXXEEEEEEEEOOXOOEEOEEXEXEEEEEOXEEEOEXOXEOOOXEOEXOEXOXEOEEEXXOEEEXXXEEEOOOEOEXXEE, 0, -9"
"EEEEXXEXXEEXOXOEEEOXEOXEEXOEEEEOEOEOEEEEEXOOXXOXEXEXOOOEOEXXEOXOEXXEEEEEEXEOOXOOEEOEEXEXEEEEEOXEEEOEXOXEOOOXEOEXOEXOXEOEEEXXOEEEXXXEEEOOOEOEXXEE, 0, -9"
"EEEEXXEXXEEXOXOEEEOXEOXEEXOEEEEOEOEOEEEEEXOOXXOXEXEXOOOEOEXXEOXOOXXEEEEEEXEOOXOOEEOEEXEXEEEEEOXEEEOEXOXEOOOXEOEXOEXOXEOEEEXXOEEEXXXEEEOOOEOEXXEE, 0, -9"
"EEEEXXEXXEEXOXOEEEOXEOXEEXOEEEEOEOEOEEEEEXOOXXOXEXEXOOOEOEXXEOXOOXXEEEEEEXXOOXOOEEOEEXEXEEEEEOXEEEOEXOXEOOOXEOEXOEXOXEOEEEXXOEEEXXXEEEOOOEOEXXEE, 0, -9"
"EEEEXXEXXEEXOXOEEEOXEOXEEXOEEEEOEOEOEEEEEXOOXXOXEXEXOOOEOEXXEOXOOXXEEEEEEXXOOXOOEEOEEXEXEEEEEOXEOEOEXOXEOOOXEOEXOEXOXEOEEEXXOEEEXXXEEEOOOEOEXXEE, 0, -9"
"EEEEXXEXXEEXOXOEEEOXEOXEEXOEEEEOEOEOEEEEEXOOXXOXEXEXOOOEOEXXEOXOOXXEEEEEEXXOOXOOEEOEEXEXEEEEEOXEOEOEXOXXOOOXEOEXOEXOXEOEEEXXOEEEXXXEEEOOOEOEXXEE, 0, -9"
"EEEEXXEXXEEXOXOEEEOXEOXEEXOEEEEOEOEOEEEEEXOOXXOXEXEXOOOEOEXXEOXOOXXEEEEEEXXOOXOOEEOEEXEXEEEEEOXEOEOEXOXXOOOXEOEXOEXOXEOEEEXXOOEEXXXEEEOOOEOEXXEE, 0, -9"
"EEEEXXEXXEEXOXOEEEOXEOXEEXOEEEEOEOEOEEEEEXOOXXOXEXEXOOOEOEXXXOXOOXXEEEEEEXXOOXOOEEOEEXEXEEEEEOXEOEOEXOXXOOOXEOEXOEXOXEOEEEXXOOEEXXXEEEOOOEOEXXEE, 0, -9"
"EEEEXXEXXEEXOXOEEEOXOOXEEXOEEEEOEOEOEEEEEXOOXXOXEXEXOOOEOEXXXOXOOXXEEEEEEXXOOXOOEEOEEXEXEEEEEOXEOEOEXOXXOOOXEOEXOEXOXEOEEEXXOOEEXXXEEEOOOEOEXXEE, 0, -9"
"EEEEXXEXXEEXOXOEEEOXOOXEEXOEEEEOEOEOEEEEEXOOXXOXEXXXOOOEOEXXXOXOOXXEEEEEEXXOOXOOEEOEEXEXEEEEEOXEOEOEXOXXOOOXEOEXOEXOXEOEEEXXOOEEXXXEEEOOOEOEXXEE, 0, -9"
"EEEEXXEXXOEXOXOEEEOXOOXEEXOEEEEOEOEOEEEEEXOOXXOXEXXXOOOEOEXXXOXOOXXEEEEEEXXOOXOOEEOEEXEXEEEEEOXEOEOEXOXXOOOXEOEXOEXOXEOEEEXXOOEEXXXEEEOOOEOEXXEE, 0, -9"
"EEEEXXEXXOXXOXOEEEOXOOXEEXOEEEEOEOEOEEEEEXOOXXOXEXXXOOOEOEXXXOXOOXXEEEEEEXXOOXOOEEOEEXEXEEEEEOXEOEOEXOXXOOOXEOEXOEXOXEOEEEXXOOEEXXXEEEOOOEOEXXEE, 0, -9"
"EEEEXXEXXOXXOXOEEEOXOOXEEXOEEEEOEOEOEEEEEXOOXXOXEXXXOOOEOEXXXOXOOXXEEEEEEXXOOXOOEEOEEXEXEEEEEOXEOEOOXOXXOOOXEOEXOEXOXEOEEEXXOOEEXXXEEEOOOEOEXXEE, 0, -9"
"EEEEXXEXXOXXOXOEEEOXOOXEEXOEEEEOXOEOEEEEEXOOXXOXEXXXOOOEOEXXXOXOOXXEEEEEEXXOOXOOEEOEEXEXEEEEEOXEOEOOXOXXOOOXEOEXOEXOXEOEEEXXOOEEXXXEEEOOOEOEXXEE, 0, -9"
"EEEEXXEXXOXXOXOEEEOXOOXEEXOEEEEOXOEOEEEEEXOOXXOXEXXXOOOEOEXXXOXOOXXEEEEEEXXOOXOOEEOEEXEXEEOEEOXEOEOOXOXXOOOXEOEXOEXOXEOEEEXXOOEEXXXEEEOOOEOEXXEE, 0, -9"
"EEEEXXXXXOXXOXOEEEOXOOXEEXOEEEEOXOEOEEEEEXOOXXOXEXXXOOOEOEXXXOXOOXXEEEEEEXXOOXOOEEOEEXEXEEOEEOXEOEOOXOXXOOOXEOEXOEXOXEOEEEXXOOEEXXXEEEOOOEOEXXEE, 0, -9"
"EEEEXXXXXOXXOXOEEEOXOOXEEXOEEEEOXOEOEEEEEXOOXXOXEXXXOOOEOEXXXOXOOXXEEEEEEXXOOXOOEOOEEXEXEEOEEOXEOEOOXOXXOOOXEOEXOEXOXEOEEEXXOOEEXXXEEEOOOEOEXXEE, 0, -9"
"EEEEXXXXXOXXOXOEEEOXOOXEEXOEXEEOXOEOEEEEEXOOXXOXEXXXOOOEOEXXXOXOOXXEEEEEEXXOOXOOEOOEEXEXEEOEEOXEOEOOXOXXOOOXEOEXOEXOXEOEEEXXOOEEXXXEEEOOOEOEXXEE, 0, -9"
